domain,domain_length,family,tld,num_ratio,3-gram_check,4-gram_check,5-gram_check,6-gram_check,char_check,dist_mean,dist_median,dist_std,dist_max
bofypuc.info,12,simda,info,0.0,0,0,0,0,0.0,16.591804715039633,15.0,7.294610202295573,55.0
hahukoz.info,12,simda,info,0.0,2,0,0,0,0.0,16.696028689610205,15.0,7.472937776097718,55.0
bettingjarrate.com,18,matsnu,com,0.0,6,2,1,0,0.0,17.86814597469283,16.0,6.120332338980503,58.0
moykxjxenyw.xyz,15,locky,xyz,0.0,1,0,0,0,0.0,17.724066263219022,15.0,6.779678576113912,58.0
xx80cd0e0d.es,13,xxhex,es,0.2307692307692308,0,0,0,0,0.0,17.177965238299,15.0,6.796054510363647,55.0
eithertimebut.com,17,gozi,com,0.0,3,1,1,1,0.0,17.361472787660208,15.0,6.4335342829588456,58.0
ofqipffbigqkg.com,17,dircrypt,com,0.0,1,0,0,0,0.0,17.610734152454306,16.0,6.400335098460233,58.0
yfotklrxmh.net,14,vidro,net,0.0,1,0,0,0,0.0,16.836868594249857,15.0,7.179549300028869,57.0
9e46e01074577eaa47bad91b68cf620f.co.cc,38,bamital,cc,0.18421052631578946,1,0,0,0,0.0,34.07779611630703,34.0,1.9757628228945052,55.0
bevsfedoxm.org,14,pushdotid,org,0.0,1,0,0,0,0.0,16.859954764961184,15.0,6.73386545352051,58.0
bvbwgghysfphisrn.eu,19,emotet,eu,0.0,2,0,0,0,0.0,19.336776901603606,18.0,5.765155250798423,58.0
08bb07215a1b85b658f08905f65943ce.com,36,tinynuke,com,0.19444444444444445,0,0,0,0,0.0,32.601381502536825,33.0,2.257493234021116,54.0
a7cpab85mjg5.net,16,qadars,net,0.1875,0,0,0,0,0.0,17.55753204148583,15.0,6.254382778698607,57.0
834272314dfd5214eca592efb359385c.com,36,tinynuke,com,0.1111111111111111,0,0,0,0,0.0,32.097723984758645,32.0,2.2795470116649885,57.0
af3504822632f73658902f729eb10130.co.cc,38,bamital,cc,0.10526315789473684,0,0,0,0,0.0,34.776881227458894,35.0,1.9932380669900376,54.0
qgykkasaoucoycuu.org,20,ramdo,org,0.0,2,1,0,0,0.0,19.566334535525808,18.0,5.555306030645359,58.0
wvppspvfuttp.dyndns.org,23,vidro,dyndns.org,0.0,1,0,0,0,0.0,21.43276891415531,20.0,4.971959479186032,58.0
cnhtyrxhfhxof.com,17,bedep,com,0.0,0,0,0,0,0.0,17.600709089797665,16.0,6.445188714244122,58.0
h54nxnuk57b68bse11pslxkvewjvl28fqj66g23.biz,43,murofetweekly,biz,0.16279069767441862,0,0,0,0,0.0,38.51527191963649,39.0,1.603404635346822,58.0
fnogwafox.com,13,pykspa2s,com,0.0,2,0,0,0,0.0,16.12592456751635,14.0,7.289832198326249,58.0
dakbo6yfo0b4q.biz,17,ebury,biz,0.17647058823529413,1,0,0,0,0.0,18.280559121380687,16.0,5.848635432495188,57.0
xahj3vlxyht9b1m0.net,20,chinad,net,0.2,0,0,0,0,0.0,19.532693522423948,18.0,5.406939859081197,56.0
asoetpmeoqwtd.com,17,qakbot,com,0.0,1,0,0,0,0.0,17.31191800639811,15.0,6.382152309822131,58.0
ahiijmflpaqvcwbs.pw,19,locky,pw,0.0,0,0,0,0,0.0,19.498869124029586,18.0,5.447425771424228,58.0
ajhavaaat.mobi,14,pitou,mobi,0.0,1,0,0,0,0.0,17.411964871528415,15.0,7.041458354152421,58.0
lrstnfire.net,13,suppobox,net,0.0,2,1,0,0,0.0,16.438474234366407,14.0,7.289817784540065,57.0
calyykj.org,11,conficker,org,0.0,2,0,0,0,0.0,16.64168551459951,15.0,7.394477378423753,58.0
z75aj54zeft13a3j.com,20,chinad,com,0.2,1,0,0,0,0.0,19.254212767691588,18.0,5.2182703664341386,58.0
rqadwxm.info,12,shifu,info,0.0,0,0,0,0,0.0,16.61240499623041,15.0,7.362003991854137,56.0
fhjrkmsricizgsfef.net,21,fobber,net,0.0,1,0,0,0,0.0,19.923243067017136,18.0,5.33767998546362,57.0
cb1425ce8789c61b88342ea29065017c.info,37,bamital,info,0.13513513513513514,0,0,0,0,0.0,33.54644741936141,34.0,2.1090925820927247,52.0
zudawuboqsap.kz,15,pushdo,kz,0.0,2,0,0,0,0.0,17.60614952014182,15.0,6.5042263921255685,58.0
sgkswfvon.com,13,torpig,com,0.0,0,0,0,0,0.0,16.230922835544145,14.0,7.4528347583298356,58.0
gisofaoaj.info,14,pitou,info,0.0,1,1,0,0,0.0,16.88795158628278,15.0,7.035676995859633,55.0
ulyoldshys.click,16,locky,click,0.0,2,0,0,0,0.0,18.216537278154735,16.0,6.610410537525756,58.0
beachesjpegcarry.com,20,matsnu,com,0.0,4,3,2,0,0.0,18.773885934348066,17.0,5.510147080204941,58.0
7pu2y8ejg2sl7dm6it7.sg,22,corebot,sg,0.3181818181818182,0,0,0,0,0.0,21.537461540028936,20.0,4.522523974739876,58.0
qeqyfal.info,12,simda,info,0.0,0,0,0,0,0.0,16.558163701937772,15.0,7.325606082570044,56.0
gbiyetzdw.com,13,vidro,com,0.0,1,0,0,0,0.0,16.181286549707607,14.0,7.2312727227845315,58.0
celkffaebnbefekd.de,19,padcrypt,de,0.0,2,0,0,0,0.0,19.288872587974,18.0,5.237686663838736,58.0
68ygmky828ig.net,16,qadars,net,0.125,0,0,0,0,0.0,17.777879658495838,15.0,6.443054608555385,57.0
e330d139455e003edab04c6448f43e06.pro,36,wd,pro,0.19444444444444445,1,0,0,0,0.0,32.792713491044694,33.0,1.8212251589628916,54.0
sfrcmdt-wbfiktb.net,19,redyms,net,0.0,0,0,0,0,0.05263157894736842,18.767773091264747,17.0,5.710669957511094,56.0
symhvqx.in,10,nymaim,in,0.0,0,0,0,0,0.0,16.62175764614789,15.0,7.745521696376621,57.0
ceayggaamgykymce.org,20,ramdo,org,0.0,1,0,0,0,0.0,19.476944393504084,18.0,5.37357601132653,58.0
ieqopprqnulkuuq.com,19,murofet,com,0.0,1,0,0,0,0.0,18.631273305214254,17.0,6.122096208000751,58.0
wd448055016c00c98c00659107001dd3f9.pro,38,wd,pro,0.15789473684210525,0,0,0,0,0.0,35.421969558041454,36.0,1.839295139615733,55.0
wnzeauiddwbgysk.com,19,bedep,com,0.0,0,0,0,0,0.0,18.36842105263158,17.0,5.840200889434838,58.0
cufwf52gwoumwdtfybxavizl28oxhxlsny.info,39,murofetweekly,info,0.05128205128205128,1,0,0,0,0.0,33.993010982741396,34.0,2.0040132261681616,54.0
puunsxtmnbpzndqcpxgrdphnhebiouretbrwgzkq.pro,44,makloader,pro,0.0,3,0,0,0,0.0,38.38360127962182,38.0,1.6648813357257115,57.0
obligationlooking.com,21,matsnu,com,0.0,6,2,0,1,0.0,19.417894329319235,18.0,5.635294946314522,58.0
nariqotigeqa.com,16,pushdo,com,0.0,2,1,0,0,0.0,16.901236831917192,15.0,6.685490556912316,58.0
xuqykodumyw.eu,14,simda,eu,0.0,1,1,0,0,0.0,17.243983943598835,15.0,7.040945615276398,58.0
ceacbbeeofmedcdc.com,20,padcrypt,com,0.0,1,0,0,0,0.0,18.813619414389628,18.0,5.314986985599208,58.0
kobuwamimu.ddns.net,19,symmi,ddns.net,0.0,4,1,0,0,0.0,18.62615889316788,17.0,6.019726275687299,57.0
zinhzyf.net,11,vidrotid,net,0.0,0,0,0,0,0.0,16.44091937159973,15.0,7.679365439409585,57.0
ogumoqrnnbqjhjynitdjzitjfzujxfikdaycaexh.xyz,44,makloader,xyz,0.0,3,1,0,0,0.0,38.895674144711364,39.0,1.6329963954597957,58.0
zjjcwgcuecdgcrsz2.com,21,bedep,com,0.047619047619047616,1,0,0,0,0.0,19.68539234264523,18.0,5.300633591928877,58.0
tmuthvwtkejrd.yt,16,locky,yt,0.0,0,1,0,0,0.0,18.078305519897302,16.0,6.376356310273121,58.0
1mx77jm144impv1bms82d1cjelz1.com,32,gameover,com,0.21875,1,0,0,0,0.0,28.239032540701352,28.0,2.7717489955974113,58.0
qbnudkw.info,12,shifu,info,0.0,0,0,0,0,0.0,16.66864315259694,15.0,7.372520083868936,56.0
cncbbcacbefobfef.com,20,padcrypt,com,0.0,1,0,0,0,0.0,18.892250952584714,18.0,5.3525443948494384,58.0
jjwwemmfrweojjpi.ru,19,sutra,ru,0.0,1,0,0,0,0.0,19.486704566293785,18.0,5.6557241120889055,58.0
8fdce3ed9a226a0837191cfe6583bf82.co.cc,38,bamital,cc,0.18421052631578946,0,0,0,0,0.0,33.881492348758066,34.0,2.0520211013294984,57.0
xx1f45c1b0.cn,13,xxhex,cn,0.3076923076923077,0,0,0,0,0.0,17.053385496260976,15.0,6.648818238432306,56.0
f1cbc5aee1f1ea50a3c6fc303b93a2b5.pro,36,wd,pro,0.3055555555555556,0,0,0,0,0.0,32.51231737881289,33.0,1.9429459076134168,55.0
bscdzsxh.pw,11,nymaim,pw,0.0,0,0,0,0,0.0,16.86068830613118,15.0,7.283832258053732,58.0
ii3wl4fqbp9zf.net,17,urlzone,net,0.17647058823529413,0,0,0,0,0.0,18.094912076940318,16.0,6.1080616849532365,57.0
fxc29b18hykskvhrksose41iulskunrm39ev.ru,39,murofetweekly,ru,0.10256410256410256,1,1,0,0,0.0,34.665871997065835,35.0,1.7597750990905738,58.0
esrpmmshnr.ws,13,mydoom,ws,0.0,0,0,0,0,0.0,17.14823644477046,15.0,7.152844699737622,58.0
qvomeldwfubhcrrji.xyz,21,locky,xyz,0.0,3,1,0,0,0.0,20.36412168632965,19.0,5.069641233403812,58.0
disavowstates.ru,16,gozi,ru,0.0,5,3,1,0,0.0,17.695743423599648,15.0,6.27258790702002,58.0
kilnosafx.com,13,pushdo,com,0.0,1,1,0,0,0.0,16.14552641767019,14.0,7.346639789301656,58.0
sqmcclnsvw03.com,16,bedep,com,0.0625,0,0,0,0,0.0,17.238930659983293,15.0,6.593596398821683,57.0
mepuskixqglcdj.com,18,dircrypt,com,0.0,2,0,0,0,0.0,17.9154390040141,16.0,6.184974839373624,58.0
xx68e0d80f.ms,13,xxhex,ms,0.2307692307692308,0,0,0,0,0.0,17.37687715223017,16.0,6.784497703125916,56.0
xoqouvc4g0oh7cew.org,20,chinad,org,0.15,0,0,0,0,0.0,19.587077449721864,18.0,5.324113061800294,57.0
aafmmfccbbedekbf.com,20,padcrypt,com,0.0,1,0,0,0,0.0,18.99380565234224,18.0,5.321630515470626,58.0
p32azjso21m29hse21hrh64mzc19h14krhqn40lt.com,44,murofetweekly,com,0.18181818181818185,0,0,0,0,0.0,38.59924200745767,39.0,1.9282714383952442,57.0
foodfcelfbobbnlb.online,23,padcrypt,online,0.0,3,1,0,0,0.0,21.807099048434097,20.0,4.685984235742951,57.0
9e76fa9ff6620f8604ba05bde159f0b1.com,36,tinynuke,com,0.25,0,0,0,0,0.0,32.11227255129694,32.0,2.2537557891106452,54.0
dnx1vki5dko.net,15,urlzone,net,0.13333333333333333,0,0,0,0,0.0,17.145383784664915,15.0,6.68231298611487,57.0
d1o9e4un86hhpc-cloudfront-net.cdn.ampproject.org,48,benign,org,0.08333333333333333,2,1,2,0,0.04166666666666666,41.49507916131793,42.0,1.7976994972191602,56.0
d30b58l28cwdwm69lrbvi35p42g63oxmxornrkt.org,43,murofetweekly,org,0.16279069767441862,0,0,0,0,0.0,37.996862073883904,38.0,1.640401935270284,57.0
qqubplefrostbitecycz.com,24,banjori,com,0.0,3,1,1,0,0.0,21.407156101636204,21.0,4.684017039281226,58.0
trhkpartbulkyf.com,18,banjori,com,0.0,2,2,1,0,0.0,17.905352812926623,16.0,6.196041614936633,58.0
movementalways.ru,17,suppobox,ru,0.0,4,2,2,2,0.0,18.223831937567496,16.0,6.0766026668502615,58.0
6abf9358a42f315aee7f44bb2be9c25c.pro,36,wd,pro,0.25,0,0,0,0,0.0,32.75454897406117,33.0,1.9075294318375864,56.0
btttrssapcrxukyz.com,20,bedep,com,0.0,1,0,0,0,0.0,19.14179758338937,18.0,5.717063939433099,58.0
cinepycusaw.eu,14,simda,eu,0.0,2,1,0,0,0.0,16.973979664608677,15.0,6.788422749831197,58.0
233srfjsemihpdjm.net,20,chinad,net,0.05,0,1,0,0,0.0,19.37634737249628,18.0,5.485034106816761,57.0
uomgmkyeoccackme.org,20,ramdo,org,0.0,1,1,0,0,0.0,19.409173339853695,18.0,5.428700393725783,58.0
blpsxsstiofrzpu5.com,20,bedep,com,0.05,0,0,0,0,0.0,19.073619006866764,18.0,5.7201368207726935,58.0
haepafs.eu,10,shifu,eu,0.0,0,0,0,0,0.0,16.23159524828331,14.0,7.45755463996717,58.0
soikisqcueoemsuk.org,20,ramdo,org,0.0,1,0,0,0,0.0,19.45204474601137,18.0,5.5961945259269035,58.0
qiosogfkhfv.yi.org,18,bobax,org,0.0,1,0,0,0,0.0,18.511176314770665,16.0,6.147044042160554,58.0
mwrmqrrmaa.in,13,mydoom,in,0.0,0,0,0,0,0.0,17.00633698066304,15.0,7.1333847986840055,58.0
75b2905fcc89b3ca622c5f3b6d87ca56.org,36,bamital,org,0.2777777777777778,0,0,0,0,0.0,32.43378772133586,33.0,2.082181923679874,57.0
aqbnswukqjpqxfwvl.com,21,ramnit,com,0.0,0,0,0,0,0.0,19.692605497483548,18.0,5.474063666435974,58.0
conemlirnum.com,15,vawtrak,com,0.0,2,1,0,0,0.0,16.59559467775129,14.0,6.971760463160317,58.0
jpegmnsxlguo.so,15,necurs,so,0.0,1,0,0,0,0.0,17.387921022067367,15.0,6.6852901020765225,57.0
ergeytadobeflashpla.net,23,volatilecedar,net,0.0,8,2,2,0,0.0,20.897304236200252,20.0,4.835977047358204,57.0
dqqfuwf.info,12,shifu,info,0.0,0,0,0,0,0.0,16.76306620209059,15.0,7.356518611485589,57.0
yiofqulknwtalkcc.com,20,ramnit,com,0.0,2,1,0,0,0.0,18.952666218391503,18.0,5.723484408280018,58.0
laughnothing.ru,15,suppobox,ru,0.0,4,3,2,0,0.0,17.402388084031216,15.0,6.7505952562276175,58.0
bottlecandybend.com,19,matsnu,com,0.0,5,3,1,1,0.0,18.10772867127168,17.0,5.73151832919204,58.0
nlwhafdsiuqh.so,15,necurs,so,0.0,1,0,0,0,0.0,17.270452554149607,15.0,6.523966117281983,57.0
digulyh.info,12,simda,info,0.0,2,0,0,0,0.0,16.647309330236162,15.0,7.4404696916906525,56.0
rpmyaogpja.dyndns.org,21,vidro,dyndns.org,0.0,0,0,0,0,0.0,19.88063655072641,18.0,5.43420468017496,58.0
mainandcpunsaps.pw,18,gozi,pw,0.0,4,1,0,0,0.0,18.89066161338305,17.0,5.7485150485330125,58.0
uixndfnzhzsd.info,17,pykspa,info,0.0,0,0,0,0,0.0,18.125252154777183,16.0,6.3218662633493174,54.0
vbiuzxeg.com,12,dircrypt,com,0.0,0,0,0,0,0.0,16.151292866312122,14.0,7.485612099820933,58.0
fvffynt.info,12,shifu,info,0.0,0,0,0,0,0.0,16.809992460826866,15.0,7.385931509506878,55.0
eiwkceuyayyycgwq.org,20,ramdo,org,0.0,0,0,0,0,0.0,19.53927501681032,18.0,5.450051702759635,58.0
nwqseharra.us,13,mydoom,us,0.0,0,1,0,0,0.0,17.045642561688776,15.0,7.051410134570752,58.0
gtegacj.info,12,shifu,info,0.0,1,0,0,0,0.0,16.530737412637286,15.0,7.288019418751562,56.0
acdqgsaaagwyqif.com,19,ramnit,com,0.0,1,0,0,0,0.0,18.380972757095996,17.0,5.811324831637941,58.0
tjcgeo.com,10,virut,com,0.0,1,0,0,0,0.0,15.931454652892391,14.0,7.719926537210043,58.0
u41rglqda6yn5nmb3do.cn,22,corebot,cn,0.18181818181818185,0,0,0,0,0.0,21.099313323960303,20.0,4.479565604511118,57.0
hhnfjlufywqe.to,15,necurs,to,0.0,0,0,0,0,0.0,17.384131059355706,15.0,6.5660967898226925,57.0
vrtsheydh.name,14,proslikefan,name,0.0,2,0,0,0,0.0,17.26177231697129,15.0,7.048343843064468,58.0
xxe19c1b01.pl,13,xxhex,pl,0.2307692307692308,0,0,0,0,0.0,17.421623163600053,16.0,6.662995151666098,57.0
msg53b68lqiup12lqaspwjye51evgydye21mw.org,41,murofetweekly,org,0.12195121951219512,2,0,0,0,0.0,36.16374269005848,36.0,1.8677446838976823,58.0
1vuxaviva4ob3ne.ddns.net,24,corebot,ddns.net,0.125,1,1,0,0,0.0,21.797440756362448,21.0,4.626028727914237,57.0
ashouldagesahave.ru,19,gozi,ru,0.0,7,2,0,1,0.0,19.105731809197792,17.0,5.485211480347953,58.0
mzexmdiwmtka.info,17,sisron,info,0.0,0,0,0,0,0.0,17.97638404955478,16.0,6.366258962770699,56.0
tajmwhzkqv.org,14,proslikefan,org,0.0,1,0,0,0,0.0,17.15879128716099,15.0,7.025507969970117,58.0
xx80f82e0d.li,13,xxhex,li,0.2307692307692308,0,0,0,0,0.0,17.401043258552885,15.0,6.691526244865037,56.0
ylvwcaxrdie.su,14,necurs,su,0.0,1,0,0,0,0.0,17.171200358620123,15.0,6.7218553694412675,58.0
epzfunyut.mooo.com,18,bobax,com,0.0,1,0,0,0,0.0,18.12572080608024,16.0,6.2907523829642855,58.0
i2ibajef7po8kdincxopqjk.com,27,corebot,com,0.1111111111111111,2,0,0,0,0.0,23.612160482507075,23.0,3.904025956559984,58.0
fe902849a4f99d63259c4d15c09d11b8.com,36,tinynuke,com,0.25,0,0,0,0,0.0,32.330888196100005,32.0,2.280880259103712,55.0
pptdhgn.org,11,pykspa2s,org,0.0,0,0,0,0,0.0,16.67752715121136,15.0,7.48258028739134,58.0
rgetadoebeflashplay.net,23,volatilecedar,net,0.0,8,3,1,0,0.0,20.931291643743503,20.0,4.826415304293564,57.0
vxyrscwlfoux.net,16,vidro,net,0.0,1,0,0,0,0.0,17.431036941948367,15.0,6.666330886613183,57.0
naqdlokwzxxkuvwiwtcqms.org,26,qakbot,org,0.0,0,0,0,0,0.0,23.52949446787701,23.0,4.161417622010936,58.0
14kpcdy3kt3tagsdtsl12l8xo4.biz,30,gameover,biz,0.2,1,0,0,0,0.0,27.16158281883571,27.0,2.8286095589499123,58.0
njgjoxsitsq.net,15,nymaim,net,0.0,2,0,0,0,0.0,17.214336654644743,15.0,7.1116470335258075,57.0
dkcbdlldaoofkaef.com,20,padcrypt,com,0.0,1,0,0,0,0.0,18.83994539193512,18.0,5.409307859790862,58.0
bgxfpfj.dyndns.org,18,vidrotid,dyndns.org,0.0,0,0,0,0,0.0,18.46001181816329,16.0,5.988086178219852,58.0
eetgus.net,10,pykspa2s,net,0.0,0,0,0,0,0.0,16.24272062269495,14.0,7.708385114581826,57.0
e5f324095cae79cf9ac8136852ffdd90.info,37,bamital,info,0.16216216216216214,0,0,0,0,0.0,33.35375022923161,34.0,2.1294194179235553,54.0
u035zy.com,10,darkshell,com,0.1,0,0,0,0,0.0,16.424598080567268,15.0,7.603876543396924,57.0
playergetahdobeflas.net,23,volatilecedar,net,0.0,9,3,2,1,0.0,20.80687491085437,20.0,4.849700330138071,57.0
hay5x7v5mca4j.net,17,ebury,net,0.2352941176470588,1,0,0,0,0.0,17.985288424312813,16.0,6.067513795455909,57.0
1rg1rc4hs8yocvmh32.ru,21,rovnix,ru,0.2380952380952381,0,0,0,0,0.0,20.73221672066345,19.0,4.7921310682938465,58.0
dffkccnecbanmkal.cc,19,padcrypt,cc,0.0,1,0,0,0,0.0,19.14393707846853,17.0,5.317591508742934,58.0
stkwfwflubtk.nl,15,locky,nl,0.0,1,1,0,0,0.0,17.685799865517453,15.0,6.543043301057763,57.0
fibvf.biz,9,conficker,biz,0.0,1,0,0,0,0.0,16.836685208957352,15.0,7.507873488248872,58.0
uedem.net,9,benign,net,0.0,0,0,0,0,0.0,16.19679279499562,14.0,7.689634500484698,57.0
dnakfdalbknaollm.co,19,padcrypt,co,0.0,3,0,0,0,0.0,18.75014772704118,17.0,5.431623425749158,57.0
cpysqu.com,10,virut,com,0.0,0,0,0,0,0.0,16.052753835809035,14.0,7.807781766634762,58.0
b3fffe71.eu,11,ekforward,eu,0.18181818181818185,0,0,0,0,0.0,16.85047985818204,15.0,7.112289431574771,58.0
iqceueumqkgugewe.org,20,ramdo,org,0.0,1,0,0,0,0.0,19.61969965564317,18.0,5.480201092073475,58.0
missionstpioneerand.pw,22,gozi,pw,0.0,8,4,0,0,0.0,21.223831937567496,20.0,4.948632144953855,58.0
dosafah.su,10,simda,su,0.0,1,1,0,0,0.0,16.431627850113088,15.0,7.440614220603442,58.0
fbygnbhayp.info,15,pykspa,info,0.0,1,0,0,0,0.0,17.264971371518225,15.0,6.705637179187035,55.0
ekmubih.im,10,necurs,im,0.0,1,0,0,0,0.0,16.25565947388797,15.0,7.570476382201054,57.0
savwhfhianuyo.ga,16,necurs,ga,0.0,1,0,0,0,0.0,17.917109847790208,16.0,6.398745194935378,58.0
kgajfcmvrvnwzleoz.net,21,fobber,net,0.0,1,0,0,0,0.0,19.944210118792924,18.0,5.364148593368434,57.0
capitoljennifer.com,19,matsnu,com,0.0,4,1,0,0,0.0,18.214744177516966,17.0,5.883742406914204,58.0
496j0x2rwdaf.net,16,qadars,net,0.1875,0,0,0,0,0.0,17.625832874870106,15.0,6.226980869954095,56.0
cc6e69de27f7b916ef4f0643a51dc00d.org,36,bamital,org,0.25,0,0,0,0,0.0,32.346048046946635,32.0,2.0330230037050967,56.0
dl9huz6bvi4d7jnl.ru,19,chinad,ru,0.21052631578947367,0,0,0,0,0.0,19.49628135379098,18.0,5.286672605013835,58.0
wsvillaabettingk.com,20,banjori,com,0.0,4,3,1,0,0.0,18.88253153208224,17.0,5.71927608029277,58.0
xxb01e79c1.tc,13,xxhex,tc,0.2307692307692308,0,0,0,0,0.0,17.34042423130998,16.0,6.697201276549504,57.0
vlmvblptqvujxvobd.net,21,fobber,net,0.0,0,0,0,0,0.0,20.099618966114477,19.0,5.4156593264406645,57.0
eeanmq.com,10,virut,com,0.0,1,0,0,0,0.0,15.889928072213054,14.0,7.675229566637894,58.0
snvspnor.in,11,ud4,in,0.0,1,0,0,0,0.0,16.599140126739613,15.0,7.620599492902719,56.0
xvvqdpp.eu,10,shifu,eu,0.0,0,0,0,0,0.0,16.799294985431054,15.0,7.712772410271207,59.0
w5yizbb9sk.com,14,urlzone,com,0.14285714285714285,0,0,0,0,0.0,16.70362899117713,15.0,6.989070044223494,58.0
finpwnpy.com,12,proslikefan,com,0.0,1,0,0,0,0.0,16.18177557715427,14.0,7.597773829934642,58.0
jssscypd.eu,11,proslikefan,eu,0.0,1,0,0,0,0.0,16.715691668194882,15.0,7.465297286771872,58.0
datwewoxun.kz,13,pushdo,kz,0.0,0,0,0,0,0.0,16.890172585936387,15.0,7.002858000676785,58.0
rjzytffxfjdc.com,16,bedep,com,0.0,0,0,0,0,0.0,17.29694154084398,15.0,6.5509216725655595,58.0
fo5anoxqjgxi.com,16,qadars,com,0.0625,0,0,0,0,0.0,17.110377569941114,15.0,6.653292641468026,58.0
idhkksv.nl,10,locky,nl,0.0,0,0,0,0,0.0,16.647920614544493,15.0,7.652177465195036,57.0
bgxfpfj.net,11,vidrotid,net,0.0,0,0,0,0,0.0,16.424353566843937,15.0,7.509551085046639,57.0
refyoxnuqiusyrcu.eu,19,emotet,eu,0.0,2,0,0,0,0.0,19.22794791857693,17.0,5.72194959797757,58.0
klmjefydkx.com,14,pushdotid,com,0.0,0,0,0,0,0.0,16.39768119485706,14.0,7.073634139916076,58.0
oshzzm.net,10,pykspa,net,0.0,0,0,0,0,0.0,16.504003912219574,15.0,7.873327845905111,57.0
smhepwapqn.biz,14,mydoom,biz,0.0,2,0,0,0,0.0,17.069115879128717,15.0,6.981971997955706,58.0
76c8b3cd811edc1fdb5f2be2c9558466.cz.cc,38,bamital,cc,0.2368421052631579,0,0,0,0,0.0,34.39330032398068,34.0,2.0034839914231948,58.0
boltmythaudit.com,17,matsnu,com,0.0,3,2,1,0,0.0,17.37174236404018,15.0,6.430953190894859,58.0
wpwhnpgfjyxqhtgc.org,20,qakbot,org,0.0,0,0,0,0,0.0,19.591213806874908,18.0,5.585783078631806,58.0
eakoezhtqqws.com,16,bedep,com,0.0,1,0,0,0,0.0,17.05609552336125,15.0,6.651830817762924,58.0
rogijaaaz.com,13,pitou,com,0.0,1,0,0,0,0.0,16.250300548118265,14.0,7.388353545690258,58.0
tqdmvihmtg.com,14,pushdotid,com,0.0,0,0,0,0,0.0,16.526173156468403,14.0,7.2498178461432685,58.0
3ec4592b22bfa0a71de2c13123726533.com,36,tinynuke,com,0.19444444444444445,0,0,0,0,0.0,32.13395276809911,32.0,2.276864125814773,57.0
wosinaco.kz,11,pushdo,kz,0.0,1,1,0,0,0.0,16.48334250259796,15.0,7.399405025303662,58.0
5ry5z9kb9dbqt92.com,19,urlzone,com,0.2631578947368421,0,0,0,0,0.0,18.852924995415368,17.0,5.574549797148764,58.0
erjquiogpm.biz,14,conficker,biz,0.0,0,0,0,0,0.0,17.194266153187847,15.0,7.035368576363079,58.0
imlxmjqbwiqjej.net,18,urlzone,net,0.0,0,0,0,0,0.0,18.393218819406236,16.0,6.2264302713015045,57.0
9e64dc10e509080fcace9603ce8c2898.cz.cc,38,bamital,cc,0.18421052631578946,1,0,0,0,0.0,34.48646005257045,35.0,1.919588637607886,54.0
ppemctopzinltucn.biz,20,murofet,biz,0.0,1,0,0,0,0.0,19.642582064918393,18.0,5.516680763617936,58.0
xmbqijyscdvehk.com,18,ramnit,com,0.0,0,0,0,0,0.0,17.9023575198158,16.0,6.125524419830526,58.0
hpanpnhpms.net,14,mydoom,net,0.0,1,0,0,0,0.0,16.843511217067057,15.0,7.218519313014644,57.0
baakfmddaafflafa.net,20,padcrypt,net,0.0,1,0,0,0,0.0,19.37589909733684,18.0,5.3478621355407885,57.0
fa4026a92a45cb179a4c689946082225.cz.cc,38,bamital,cc,0.15789473684210525,0,0,0,0,0.0,34.90064592375247,35.0,1.9299913274015692,56.0
cfa2d385fb2d58e4db4bf87bd54bd489.com,36,tinynuke,com,0.25,0,0,0,0,0.0,32.073150355563705,32.0,2.371402755218428,58.0
1pux0cb1ibq916xc8g95d4hl2r.com,30,gameover,com,0.26666666666666666,0,0,0,0,0.0,26.63047863561343,26.0,3.0161414387856147,57.0
lcqwep.com,10,virut,com,0.0,0,0,0,0,0.0,15.95236057623734,14.0,7.7068728027746065,58.0
ochuyrd.eu,10,shifu,eu,0.0,1,0,0,0,0.0,16.416019724107016,14.0,7.574133203945755,58.0
newstalkcleveland.com,21,benign,com,0.0,7,4,4,0,0.0,19.300792631986468,18.0,5.3438642593393775,58.0
grngoq.com,10,virut,com,0.0,0,0,0,0,0.0,16.09075534364366,14.0,7.934159559954095,58.0
xx7bb706c.kz,12,xxhex,kz,0.16666666666666666,0,0,0,0,0.0,17.28023310308291,16.0,7.0392443372095705,57.0
ddnkt.github.io,15,downloader,github.io,0.0,0,0,0,0,0.0,17.37732542738961,15.0,6.523224913802304,56.0
wddb84a74303a3c7720a82696d82d27f04.win,38,wd,win,0.21052631578947367,0,0,0,0,0.0,34.927196038877675,35.0,1.9390042226979327,54.0
cicyos.biz,10,pykspa2,biz,0.0,1,0,0,0,0.0,16.64168551459951,15.0,7.54250330435037,58.0
uldhkbgyhxiyeej7.com,20,bedep,com,0.05,1,0,0,0,0.0,19.06055789881207,18.0,5.604569510986215,58.0
xx1b01f1dc.ac,13,xxhex,ac,0.2307692307692308,0,0,0,0,0.0,17.299182916641193,15.0,6.681673222709098,57.0
d4im94w44ic.net,15,urlzone,net,0.2,0,0,0,0,0.0,17.348106037451352,15.0,6.574951660049067,57.0
yivdetzgvs.dynserv.com,22,bobax,com,0.0,0,0,0,0,0.0,20.04054852578601,19.0,5.271060224579439,58.0
xxfa8e0d8.es,12,xxhex,es,0.25,0,0,0,0,0.0,16.83165230148542,15.0,7.010499315044937,57.0
